timestamp,PC,PCD,CH_data
1637046939522,39,1,28376 35443 26702 32489 32446 271 32762 29
1637046939523,40,30,28376 35443 26706 32492 32427 281 32754 29
1637046939525,41,79,28376 35443 26712 32496 32411 292 32746 30
1637046939525,42,0,28376 35443 26718 32500 32398 302 32737 31
1637046939525,43,3,28376 35443 26726 32505 32390 311 32728 32
1637046939525,44,0,28376 35443 26734 32510 32385 320 32720 33
1637046939525,45,0,28376 35443 26743 32516 32385 329 32711 34
1637046939525,46,0,28376 35443 26753 32521 32388 337 32703 35
1637046939526,47,0,28376 35443 26763 32528 32396 344 32696 35
1637046939526,48,0,28376 35443 26773 32534 32406 350 32689 36
1637046939526,49,0,28376 35443 26783 32541 32420 355 32683 37
1637046939526,50,0,28376 35443 26794 32548 32437 360 32678 38
1637046939556,51,0,28376 35443 26807 32556 32455 364 32675 39
1637046939556,52,0,28376 35443 26819 32564 32476 367 32672 40
1637046939556,53,0,28376 35443 26833 32572 32498 369 32671 41
1637046939556,54,17,28376 35443 26847 32580 32520 370 32671 42
1637046939556,55,1,28376 35443 26861 32588 32544 370 32672 42
1637046939556,56,10,28376 35443 26876 32597 32569 370 32675 43
1637046939556,57,79,28376 35443 26891 32607 32594 369 32678 44
1637046939556,58,0,28376 35443 26907 32615 32620 367 32683 44
1637046939556,59,4,28376 35443 26921 32624 32646 364 32688 45
1637046939610,60,0,28376 35443 26936 32633 32672 361 32695 45
1637046939610,61,0,28376 35443 26950 32641 32698 357 32702 46
1637046939610,62,0,28376 35443 26964 32649 32725 352 32710 46
1637046939612,63,0,28376 35443 26978 32656 32751 347 32718 46
1637046939612,0,111,28376 35443 26990 32663 32775 342 32727 47
1637046939612,1,65,28376 35443 27002 32670 32800 337 32736 47
1637046939612,2,177,28376 35443 27013 32676 32823 331 32745 47
1637046939612,3,25,28376 35443 27022 32681 32845 325 32754 47
1637046939612,4,98,28376 35443 27031 32685 32865 318 32763 48
1637046939612,5,139,28376 35443 27039 32688 32882 312 32772 48
1637046939614,6,85,28376 35443 27046 32692 32897 306 32781 48
1637046939614,7,1,28376 35443 27052 32694 32909 299 32789 48
1637046939614,8,30,28376 35443 27057 32697 32918 293 32797 48
1637046939655,9,77,28376 35443 27061 32699 32924 287 32805 49
1637046939655,10,0,28376 35443 27065 32701 32928 281 32812 49
1637046939655,11,1,28376 35443 27068 32702 32928 275 32818 49
1637046939657,12,0,28376 35443 27070 32704 32926 269 32823 49
1637046939658,13,0,28376 35443 27072 32705 32922 263 32827 50
1637046939657,14,0,28376 35443 27073 32705 32915 258 32830 50
1637046939658,15,2,28376 35443 27073 32705 32907 252 32832 51
1637046939657,16,76,28376 35443 27073 32705 32897 247 32833 51
1637046939658,17,97,28376 35443 27073 32705 32887 242 32833 51
1637046939657,18,48,28376 35443 27072 32705 32876 237 32832 52
1637046939660,19,24,28376 35443 27071 32704 32865 232 32830 52
1637046939660,20,202,28376 35443 27069 32704 32855 228 32827 53
1637046939660,21,202,28376 35443 27068 32703 32845 223 32824 53
1637046939700,22,85,28376 35443 27066 32702 32836 219 32819 54
1637046939700,23,1,28376 35443 27064 32701 32829 215 32814 54
1637046939700,24,30,28376 35443 27061 32700 32823 211 32808 54
1637046939702,25,77,28376 35443 27059 32699 32818 207 32802 55
1637046939702,26,0,28376 35443 27056 32698 32814 203 32796 55
1637046939702,27,2,28376 35443 27054 32697 32811 199 32789 56
1637046939703,28,0,28376 35443 27052 32696 32808 196 32782 56
1637046939703,29,0,28376 35443 27049 32695 32806 192 32775 56
1637046939703,30,0,28376 35443 27047 32693 32803 188 32768 56
1637046939746,31,0,28376 35443 27045 32692 32801 185 32761 56
1637046939746,32,0,28376 35443 27043 32691 32798 181 32755 57
1637046939746,33,0,28376 35443 27041 32690 32794 178 32748 57
1637046939746,34,0,28376 35443 27039 32689 32791 175 32742 57
1637046939747,35,0,28376 35443 27037 32688 32786 171 32737 57
1637046939748,36,0,28376 35443 27035 32687 32781 168 32732 57
1637046939747,37,0,28376 35443 27034 32686 32776 164 32728 57
1637046939748,38,17,28376 35443 27032 32684 32771 161 32724 56
1637046939747,39,1,28376 35443 27030 32683 32767 158 32721 56
1637046939748,40,30,28376 35443 27029 32681 32762 154 32718 56
1637046939749,41,79,28376 35443 27027 32680 32757 151 32716 56
1637046939749,42,0,28376 35443 27024 32679 32753 147 32715 55
1637046939749,43,3,28376 35443 27022 32677 32749 144 32713 55
1637046939791,44,0,28376 35443 27019 32675 32746 141 32712 54
1637046939791,45,0,28376 35443 27016 32673 32742 137 32712 54
1637046939791,46,0,28376 35443 27013 32670 32739 134 32711 53
1637046939793,47,0,28376 35443 27010 32667 32735 130 32711 53
1637046939794,48,0,28376 35443 27006 32664 32731 126 32711 52
1637046939793,49,0,28376 35443 27001 32660 32727 123 32711 51
1637046939794,50,0,28376 35443 26997 32655 32722 119 32711 51
1637046939793,51,0,28376 35443 26993 32650 32718 115 32710 50
1637046939794,52,0,28376 35443 26988 32645 32713 112 32710 49
1637046939793,53,0,28376 35443 26982 32640 32709 108 32709 48
1637046939836,54,17,28376 35443 26977 32635 32705 104 32709 47
1637046939836,55,1,28376 35443 26973 32630 32702 100 32708 46
1637046939836,56,10,28376 35443 26967 32625 32700 96 32707 45
1637046939837,57,79,28376 35443 26962 32621 32698 92 32706 45
1637046939837,58,0,28376 35443 26956 32617 32698 88 32706 44
1637046939837,59,4,28376 35443 26951 32613 32697 85 32705 43
1637046939837,60,0,28376 35443 26945 32610 32697 81 32704 42
1637046939837,61,0,28376 35443 26939 32608 32697 77 32703 41
1637046939837,62,0,28376 35443 26934 32606 32696 73 32702 40
1637046939838,63,0,28376 35443 26928 32604 32694 69 32702 40
1637046939838,0,111,28376 35443 26924 32603 32691 66 32701 39
1637046939838,1,65,28376 35443 26920 32602 32687 62 32701 38
1637046939838,2,177,28376 35443 26918 32602 32682 58 32700 38
1637046939881,3,25,28376 35443 26916 32602 32677 55 32700 37
1637046939881,4,98,28376 35443 26916 32603 32671 52 32700 37
1637046939881,5,139,28376 35443 26917 32604 32665 49 32700 36
1637046939882,6,85,28376 35443 26918 32606 32660 46 32701 36
1637046939883,7,1,28376 35443 26920 32607 32656 43 32701 36
1637046939882,8,30,28376 35443 26923 32609 32654 40 32701 36
1637046939883,9,77,28376 35443 26926 32611 32655 37 32701 36
1637046939882,10,0,28376 35443 26930 32613 32658 35 32701 36
1637046939883,11,1,28376 35443 26934 32615 32665 33 32701 36
1637046939884,12,0,28376 35443 26938 32618 32675 31 32701 36
1637046939884,13,0,28376 35443 26944 32620 32689 29 32701 37
1637046939884,14,0,28376 35443 26949 32623 32705 28 32700 37
1637046939911,15,2,28376 35443 26955 32626 32724 27 32700 38
1637046939911,16,76,28376 35443 26961 32630 32746 26 32700 38
1637046939911,17,97,28376 35443 26967 32633 32770 25 32700 39
1637046939911,18,48,28376 35443 26974 32637 32796 25 32700 40
1637046939955,19,24,28376 35443 26982 32640 32824 25 32701 41
1637046939955,20,210,28376 35443 26990 32644 32852 25 32703 42
1637046939955,21,202,28376 35443 26998 32648 32879 25 32705 43
1637046939957,22,85,28376 35443 27006 32653 32905 26 32707 44
1637046939957,23,1,28376 35443 27014 32658 32928 27 32710 45
1637046939957,24,30,28376 35443 27023 32663 32946 28 32714 46
1637046939958,25,77,28376 35443 27032 32668 32958 29 32717 47
1637046939959,26,0,28376 35443 27041 32674 32964 31 32722 49
1637046939958,27,2,28376 35443 27050 32679 32961 33 32726 50
1637046939959,28,0,28376 35443 27059 32684 32951 35 32730 51
1637046939958,29,0,28376 35443 27068 32689 32933 37 32735 52
1637046939959,30,0,28376 35443 27076 32693 32907 39 32738 54
1637046939960,31,0,28376 35443 27083 32698 32874 41 32742 55
1637046939960,32,0,28376 35443 27091 32703 32835 44 32745 56
1637046939960,33,0,28376 35443 27099 32708 32793 47 32747 57
1637046939960,34,0,28376 35443 27107 32713 32750 49 32748 59
1637046940001,35,0,28376 35443 27115 32718 32707 52 32748 60
1637046940001,36,0,28376 35443 27124 32723 32666 55 32747 61
1637046940001,37,0,28376 35443 27132 32729 32630 58 32745 62
1637046940002,38,17,28376 35443 27141 32734 32600 61 32742 63
1637046940003,39,1,28376 35443 27150 32740 32577 64 32738 64
1637046940002,40,30,28376 35443 27158 32745 32564 67 32733 65
1637046940003,41,79,28376 35443 27167 32750 32559 70 32728 66
1637046940002,42,0,28376 35443 27175 32754 32563 73 32723 66
1637046940003,43,3,28376 35443 27183 32759 32575 75 32718 67
1637046940090,44,0,28376 35443 27191 32763 32594 78 32712 68
1637046940090,45,0,28376 35443 27199 32768 32619 81 32708 68
1637046940090,46,0,28376 35443 27207 32772 32648 84 32704 68
1637046940093,47,0,28376 35443 27214 32777 32682 87 32701 68
1637046940094,48,0,28376 35443 27222 32781 32718 89 32698 69
1637046940095,49,0,28376 35443 27230 32786 32757 92 32697 69
1637046940093,50,0,28376 35443 27237 32790 32796 94 32697 68
1637046940094,51,0,28376 35443 27244 32794 32836 97 32697 68
1637046940095,52,0,28376 35443 27250 32798 32877 99 32698 68
1637046940093,53,0,28376 35443 27255 32801 32918 101 32699 67
1637046940094,54,17,28376 35443 27259 32803 32958 104 32700 67
1637046940095,55,1,28376 35443 27261 32804 32996 106 32702 66
1637046940093,56,10,28376 35443 27262 32804 33033 108 32703 65
1637046940096,57,79,28376 35443 27261 32803 33067 110 32704 64
1637046940097,58,0,28376 35443 27258 32800 33099 112 32705 63
1637046940097,59,4,28376 35443 27254 32796 33127 113 32707 62
1637046940096,60,0,28376 35443 27247 32789 33151 115 32708 61
1637046940097,61,0,28376 35443 27236 32782 33170 117 32709 60
1637046940097,62,0,28376 35443 27222 32773 33184 118 32710 59
1637046940096,63,0,28376 35443 27206 32762 33192 120 32712 57
1637046940097,0,111,28376 35443 27187 32750 33195 121 32713 56
1637046940097,1,65,28376 35443 27168 32737 33192 122 32715 55
1637046940096,2,177,28376 35443 27146 32723 33183 123 32717 53
1637046940099,3,25,28376 35443 27122 32707 33168 125 32719 52
1637046940099,4,104,28376 35443 27097 32691 33148 126 32721 51
1637046940099,5,139,28376 35443 27069 32674 33124 127 32724 50
1637046940136,6,85,28376 35443 27041 32657 33095 128 32726 49
1637046940136,7,1,28376 35443 27011 32640 33063 129 32729 48
1637046940136,8,30,28376 35443 26981 32623 33028 130 32732 47
1637046940137,9,77,28376 35443 26952 32606 32991 132 32735 46
1637046940137,10,0,28376 35443 26922 32590 32953 133 32737 45
1637046940137,11,1,28376 35443 26894 32574 32914 135 32740 44
1637046940138,12,0,28376 35443 26866 32559 32875 136 32742 44
1637046940138,13,0,28376 35443 26840 32544 32837 138 32744 43
1637046940138,14,0,28376 35443 26815 32530 32801 140 32745 43
1637046940174,15,2,28376 35443 26792 32518 32768 143 32746 42
1637046940174,16,76,28376 35443 26772 32506 32737 145 32747 42
1637046940174,17,97,28376 35443 26753 32494 32709 148 32747 42
1637046940174,18,48,28376 35443 26736 32484 32684 151 32746 42
1637046940174,19,24,28376 35443 26720 32474 32663 155 32745 42
1637046940174,20,210,28376 35443 26706 32466 32646 159 32743 42
1637046940174,21,202,28376 35443 26693 32458 32632 163 32740 42
1637046940174,22,85,28376 35443 26682 32452 32622 167 32736 43
1637046940174,23,1,28376 35443 26672 32446 32615 172 32732 43
1637046940174,24,30,28376 35443 26663 32442 32610 177 32726 44
1637046940174,25,77,28376 35443 26656 32438 32606 182 32721 44
1637046940174,26,0,28376 35443 26649 32435 32604 187 32714 45
1637046940174,27,2,28376 35443 26644 32433 32602 192 32707 45
1637046940225,28,0,28376 35443 26640 32431 32600 198 32699 46
1637046940225,29,0,28376 35443 26636 32430 32598 203 32691 46
1637046940225,30,0,28376 35443 26633 32429 32596 208 32683 47
1637046940225,31,0,28376 35443 26630 32428 32595 214 32675 48
1637046940225,32,0,28376 35443 26627 32428 32594 219 32667 48
1637046940225,33,0,28376 35443 26626 32428 32594 224 32659 49
1637046940225,34,0,28376 35443 26626 32429 32595 229 32652 49
1637046940225,35,0,28376 35443 26627 32430 32597 233 32645 49
1637046940225,36,0,28376 35443 26629 32432 32600 238 32639 50
1637046940225,37,0,28376 35443 26632 32435 32604 242 32633 50
1637046940270,38,17,28376 35443 26636 32437 32609 245 32629 50
1637046940270,39,1,28376 35443 26641 32440 32615 248 32626 50
1637046940270,40,30,28376 35443 26647 32443 32623 251 32623 50
1637046940272,41,79,28376 35443 26653 32447 32632 253 32622 50
1637046940272,42,0,28376 35443 26661 32451 32644 254 32622 50
1637046940272,43,3,28376 35443 26669 32456 32659 255 32623 50
1637046940272,44,0,28376 35443 26678 32461 32676 256 32625 50
1637046940272,45,0,28376 35443 26688 32466 32697 256 32629 50
1637046940272,46,0,28376 35443 26698 32472 32721 255 32633 50
1637046940274,47,0,28376 35443 26709 32479 32749 254 32637 50
1637046940274,48,0,28376 35443 26720 32485 32778 253 32643 49
1637046940274,49,0,28376 35443 26732 32492 32812 251 32649 49
1637046940274,50,0,28376 35443 26744 32500 32847 248 32656 49
1637046940316,51,0,28376 35443 26755 32507 32884 245 32663 49
1637046940316,52,0,28376 35443 26767 32514 32922 242 32670 49
1637046940316,53,0,28376 35443 26779 32521 32960 238 32677 49
1637046940318,54,17,28376 35443 26790 32527 32997 233 32684 49
1637046940318,55,1,28376 35443 26802 32533 33032 229 32691 50
1637046940318,56,10,28376 35443 26812 32539 33066 224 32698 50
1637046940318,57,79,28376 35443 26822 32545 33096 219 32704 51
1637046940318,58,0,28376 35443 26832 32550 33122 214 32710 51
1637046940318,59,4,28376 35443 26840 32554 33145 208 32716 52
1637046940360,60,0,28376 35443 26849 32558 33163 202 32720 53
1637046940360,61,0,28376 35443 26856 32562 33177 196 32724 54
1637046940360,62,0,28376 35443 26863 32566 33187 190 32726 56
1637046940361,63,0,28376 35443 26869 32569 33192 185 32729 57
1637046940361,0,111,28376 35443 26874 32572 33193 179 32730 59
1637046940361,1,65,28376 35443 26878 32575 33192 173 32731 61
1637046940361,2,177,28376 35443 26882 32577 33187 167 32731 62
1637046940362,3,25,28376 35443 26885 32579 33181 161 32731 65
1637046940362,4,104,28376 35443 26889 32581 33174 156 32731 67
1637046940362,5,139,28376 35443 26892 32582 33167 150 32732 69
1637046940363,6,85,28376 35443 26895 32583 33159 146 32733 72
1637046940363,7,1,28376 35443 26898 32584 33150 141 32734 74
1637046940363,8,30,28376 35443 26900 32585 33140 137 32737 77
1637046940406,9,77,28376 35443 26902 32585 33130 133 32740 79
1637046940406,10,0,28376 35443 26903 32585 33119 130 32744 82
1637046940406,11,1,28376 35443 26904 32584 33106 127 32748 84
1637046940408,12,0,28376 35443 26904 32584 33092 124 32753 87
1637046940408,13,0,28376 35443 26904 32584 33077 123 32757 89
1637046940408,14,0,28376 35443 26904 32583 33059 122 32762 92
1637046940408,15,2,28376 35443 26903 32583 33039 122 32766 94
1637046940408,16,83,28376 35443 26902 32583 33016 122 32770 96
1637046940408,17,97,28376 35443 26901 32582 32990 123 32773 98
1637046940408,18,48,28376 35443 26900 32582 32962 125 32776 100
1637046940410,19,24,28376 35443 26899 32581 32932 127 32779 101
1637046940410,20,210,28376 35443 26897 32581 32899 131 32780 102
1637046940410,21,185,28376 35443 26896 32580 32864 135 32782 104
1637046940451,22,85,28376 35443 26895 32580 32826 139 32782 104
1637046940451,23,1,28376 35443 26893 32579 32787 145 32782 105
1637046940451,24,30,28376 35443 26892 32579 32746 151 32781 105
1637046940453,25,77,28376 35443 26892 32579 32702 157 32779 105
1637046940453,26,0,28376 35443 26892 32579 32656 165 32776 105
1637046940453,27,2,28376 35443 26891 32579 32609 172 32773 104
1637046940453,28,0,28376 35443 26890 32579 32561 181 32768 103
1637046940453,29,0,28376 35443 26889 32580 32513 189 32764 102
1637046940453,30,0,28376 35443 26889 32581 32465 198 32758 101
1637046940495,31,0,28376 35443 26889 32582 32418 208 32751 99
1637046940495,32,0,28376 35443 26891 32584 32373 217 32744 97
1637046940495,33,0,28376 35443 26894 32586 32330 226 32736 94
1637046940495,34,0,28376 35443 26897 32588 32291 236 32729 92
1637046940497,35,0,28376 35443 26901 32591 32255 245 32721 89
1637046940497,36,0,28376 35443 26906 32594 32224 255 32713 86
1637046940497,37,0,28376 35443 26911 32598 32197 264 32706 83
1637046940497,38,17,28376 35443 26917 32602 32175 272 32700 79
1637046940497,39,1,28376 35443 26923 32606 32157 281 32694 76
1637046940497,40,30,28376 35443 26929 32609 32144 288 32690 72
1637046940499,41,79,28376 35443 26935 32613 32135 296 32687 68
1637046940499,42,0,28376 35443 26942 32616 32131 302 32685 64
1637046940499,43,3,28376 35443 26949 32620 32130 308 32684 60
1637046940540,44,0,28376 35443 26955 32624 32134 314 32685 56
1637046940540,45,0,28376 35443 26962 32627 32143 319 32687 52
1637046940540,46,0,28376 35443 26969 32630 32155 323 32690 48
1637046940541,47,0,28376 35443 26975 32633 32171 326 32695 44
1637046940541,48,0,28376 35443 26981 32636 32190 329 32702 40
1637046940541,49,0,28376 35443 26987 32639 32211 331 32709 36
1637046940541,50,0,28376 35443 26993 32642 32234 333 32718 33
1637046940542,51,0,28376 35443 26999 32645 32259 334 32727 29
1637046940542,52,0,28376 35443 27005 32647 32284 335 32736 26
1637046940542,53,0,28376 35443 27010 32650 32310 335 32746 23
1637046940630,54,17,28376 35443 27016 32653 32337 335 32755 20
1637046940630,55,1,28376 35443 27021 32656 32365 335 32765 17
1637046940630,56,10,28376 35443 27027 32659 32393 335 32773 14
1637046940632,57,79,28376 35443 27032 32662 32422 334 32782 12
1637046940632,58,0,28376 35443 27037 32665 32450 334 32791 10
1637046940632,59,4,28376 35443 27042 32668 32479 333 32799 9
1637046940632,60,0,28376 35443 27047 32671 32506 333 32807 7
1637046940632,61,0,28376 35443 27052 32674 32533 333 32814 6
1637046940632,62,0,28376 35443 27056 32676 32559 333 32821 6
1637046940634,63,0,28376 35443 27061 32679 32584 334 32828 5
1637046940635,0,111,28376 35443 27066 32681 32608 335 32834 5
1637046940634,1,65,28376 35443 27070 32683 32631 336 32839 5
1637046940635,2,177,28376 35443 27075 32685 32653 338 32844 6
1637046940634,3,25,28376 35443 27079 32687 32674 340 32849 6
1637046940635,4,104,28376 35443 27083 32690 32694 343 32854 7
1637046940634,5,139,28376 35443 27087 32692 32714 346 32859 9
1637046940636,6,85,28376 35443 27091 32694 32735 349 32864 10
1637046940637,7,1,28376 35443 27094 32697 32756 353 32869 12
1637046940636,8,30,28376 35443 27098 32699 32777 358 32874 13
1637046940637,9,77,28376 35443 27103 32701 32800 363 32879 15
